Date,Hour,DayOfWeek,Month,Weekend,Weather,Holiday,Promotion,Reservations,WalkIns,Covers
2024-09-16,21,Monday,9,0,Sunny,0,0,41,5,12
2024-09-16,22,Monday,9,0,Sunny,0,0,41,0,0
2024-09-17,11,Tuesday,9,0,Sunny,0,0,49,0,6
2024-09-17,12,Tuesday,9,0,Sunny,0,0,49,4,10
2024-09-17,13,Tuesday,9,0,Sunny,0,0,49,6,15
2024-09-17,14,Tuesday,9,0,Sunny,0,0,49,3,3
2024-09-17,15,Tuesday,9,0,Sunny,0,0,49,0,0
2024-09-17,16,Tuesday,9,0,Sunny,0,0,49,0,4
2024-09-17,17,Tuesday,9,0,Sunny,0,0,49,2,1
2024-09-17,18,Tuesday,9,0,Sunny,0,0,49,5,3
2024-09-17,19,Tuesday,9,0,Sunny,0,0,49,8,16
2024-09-17,20,Tuesday,9,0,Sunny,0,0,49,7,12
2024-09-17,21,Tuesday,9,0,Sunny,0,0,49,3,7
2024-09-17,22,Tuesday,9,0,Sunny,0,0,49,0,3
2024-09-18,11,Wednesday,9,0,Sunny,0,1,32,3,4
2024-09-18,12,Wednesday,9,0,Sunny,0,1,32,8,4
2024-09-18,13,Wednesday,9,0,Sunny,0,1,32,11,7
2024-09-18,14,Wednesday,9,0,Sunny,0,1,32,7,14
2024-09-18,15,Wednesday,9,0,Sunny,0,1,32,3,0
2024-09-18,16,Wednesday,9,0,Sunny,0,1,32,2,7
2024-09-18,17,Wednesday,9,0,Sunny,0,1,32,5,0
2024-09-18,18,Wednesday,9,0,Sunny,0,1,32,9,13
2024-09-18,19,Wednesday,9,0,Sunny,0,1,32,13,14
2024-09-18,20,Wednesday,9,0,Sunny,0,1,32,12,19
2024-09-18,21,Wednesday,9,0,Sunny,0,1,32,7,7
2024-09-18,22,Wednesday,9,0,Sunny,0,1,32,1,0
2024-09-19,11,Thursday,9,0,Sunny,0,0,36,1,0
2024-09-19,12,Thursday,9,0,Sunny,0,0,36,5,6
2024-09-19,13,Thursday,9,0,Sunny,0,0,36,7,4
2024-09-19,14,Thursday,9,0,Sunny,0,0,36,4,2
2024-09-19,15,Thursday,9,0,Sunny,0,0,36,1,5
2024-09-19,16,Thursday,9,0,Sunny,0,0,36,0,0
2024-09-19,17,Thursday,9,0,Sunny,0,0,36,3,10
2024-09-19,18,Thursday,9,0,Sunny,0,0,36,6,8
2024-09-19,19,Thursday,9,0,Sunny,0,0,36,9,12
2024-09-19,20,Thursday,9,0,Sunny,0,0,36,8,9
2024-09-19,21,Thursday,9,0,Sunny,0,0,36,4,10
2024-09-19,22,Thursday,9,0,Sunny,0,0,36,0,6
2024-09-20,11,Friday,9,1,Cloudy,0,0,76,0,9
2024-09-20,12,Friday,9,1,Cloudy,0,0,76,7,19
2024-09-20,13,Friday,9,1,Cloudy,0,0,76,10,13
2024-09-20,14,Friday,9,1,Cloudy,0,0,76,5,10
2024-09-20,15,Friday,9,1,Cloudy,0,0,76,0,1
2024-09-20,16,Friday,9,1,Cloudy,0,0,76,0,12
2024-09-20,17,Friday,9,1,Cloudy,0,0,76,4,2
2024-09-20,18,Friday,9,1,Cloudy,0,0,76,9,21
2024-09-20,19,Friday,9,1,Cloudy,0,0,76,14,20
2024-09-20,20,Friday,9,1,Cloudy,0,0,76,12,19
2024-09-20,21,Friday,9,1,Cloudy,0,0,76,5,10
2024-09-20,22,Friday,9,1,Cloudy,0,0,76,0,5
2024-09-21,11,Saturday,9,1,Sunny,0,0,35,5,12
2024-09-21,12,Saturday,9,1,Sunny,0,0,35,12,18
2024-09-21,13,Saturday,9,1,Sunny,0,0,35,15,11
2024-09-21,14,Saturday,9,1,Sunny,0,0,35,10,17
2024-09-21,15,Saturday,9,1,Sunny,0,0,35,5,5
2024-09-21,16,Saturday,9,1,Sunny,0,0,35,4,8
2024-09-21,17,Saturday,9,1,Sunny,0,0,35,8,6
2024-09-21,18,Saturday,9,1,Sunny,0,0,35,13,15
2024-09-21,19,Saturday,9,1,Sunny,0,0,35,19,22
2024-09-21,20,Saturday,9,1,Sunny,0,0,35,17,13
2024-09-21,21,Saturday,9,1,Sunny,0,0,35,10,14
2024-09-21,22,Saturday,9,1,Sunny,0,0,35,3,10
2024-09-22,11,Sunday,9,0,Rainy,0,0,36,0,1
2024-09-22,12,Sunday,9,0,Rainy,0,0,36,2,4
2024-09-22,13,Sunday,9,0,Rainy,0,0,36,4,10
2024-09-22,14,Sunday,9,0,Rainy,0,0,36,1,5
2024-09-22,15,Sunday,9,0,Rainy,0,0,36,0,3
2024-09-22,16,Sunday,9,0,Rainy,0,0,36,0,4
2024-09-22,17,Sunday,9,0,Rainy,0,0,36,1,8
2024-09-22,18,Sunday,9,0,Rainy,0,0,36,3,0
2024-09-22,19,Sunday,9,0,Rainy,0,0,36,5,6
2024-09-22,20,Sunday,9,0,Rainy,0,0,36,4,3
2024-09-22,21,Sunday,9,0,Rainy,0,0,36,1,5
2024-09-22,22,Sunday,9,0,Rainy,0,0,36,0,0
2024-09-23,11,Monday,9,0,Sunny,0,0,31,2,0
2024-09-23,12,Monday,9,0,Sunny,0,0,31,7,5
2024-09-23,13,Monday,9,0,Sunny,0,0,31,10,12
2024-09-23,14,Monday,9,0,Sunny,0,0,31,6,6
2024-09-23,15,Monday,9,0,Sunny,0,0,31,2,1
2024-09-23,16,Monday,9,0,Sunny,0,0,31,2,2
2024-09-23,17,Monday,9,0,Sunny,0,0,31,5,12
2024-09-23,18,Monday,9,0,Sunny,0,0,31,9,15
2024-09-23,19,Monday,9,0,Sunny,0,0,31,12,14
2024-09-23,20,Monday,9,0,Sunny,0,0,31,11,19
2024-09-23,21,Monday,9,0,Sunny,0,0,31,6,10
2024-09-23,22,Monday,9,0,Sunny,0,0,31,1,7
2024-09-24,11,Tuesday,9,0,Cloudy,0,1,60,0,1
2024-09-24,12,Tuesday,9,0,Cloudy,0,1,60,6,9
2024-09-24,13,Tuesday,9,0,Cloudy,0,1,60,9,23
2024-09-24,14,Tuesday,9,0,Cloudy,0,1,60,4,10
2024-09-24,15,Tuesday,9,0,Cloudy,0,1,60,0,0
2024-09-24,16,Tuesday,9,0,Cloudy,0,1,60,0,6
2024-09-24,17,Tuesday,9,0,Cloudy,0,1,60,3,13
2024-09-24,18,Tuesday,9,0,Cloudy,0,1,60,7,8
2024-09-24,19,Tuesday,9,0,Cloudy,0,1,60,11,14
2024-09-24,20,Tuesday,9,0,Cloudy,0,1,60,10,20
2024-09-24,21,Tuesday,9,0,Cloudy,0,1,60,4,9
2024-09-24,22,Tuesday,9,0,Cloudy,0,1,60,0,3
2024-09-25,11,Wednesday,9,0,Sunny,0,0,68,0,0
2024-09-25,12,Wednesday,9,0,Sunny,0,0,68,4,11
2024-09-25,13,Wednesday,9,0,Sunny,0,0,68,7,9
2024-09-25,14,Wednesday,9,0,Sunny,0,0,68,3,6
2024-09-25,15,Wednesday,9,0,Sunny,0,0,68,0,8
2024-09-25,16,Wednesday,9,0,Sunny,0,0,68,0,2
2024-09-25,17,Wednesday,9,0,Sunny,0,0,68,2,5
2024-09-25,18,Wednesday,9,0,Sunny,0,0,68,6,15
2024-09-25,19,Wednesday,9,0,Sunny,0,0,68,9,20
2024-09-25,20,Wednesday,9,0,Sunny,0,0,68,8,15
2024-09-25,21,Wednesday,9,0,Sunny,0,0,68,3,5
2024-09-25,22,Wednesday,9,0,Sunny,0,0,68,0,0
2024-09-26,11,Thursday,9,0,Cloudy,0,0,37,1,2
2024-09-26,12,Thursday,9,0,Cloudy,0,0,37,6,18
2024-09-26,13,Thursday,9,0,Cloudy,0,0,37,9,6
2024-09-26,14,Thursday,9,0,Cloudy,0,0,37,5,6
2024-09-26,15,Thursday,9,0,Cloudy,0,0,37,1,0
2024-09-26,16,Thursday,9,0,Cloudy,0,0,37,1,3
2024-09-26,17,Thursday,9,0,Cloudy,0,0,37,4,14
2024-09-26,18,Thursday,9,0,Cloudy,0,0,37,8,12
2024-09-26,19,Thursday,9,0,Cloudy,0,0,37,11,11
2024-09-26,20,Thursday,9,0,Cloudy,0,0,37,10,21
2024-09-26,21,Thursday,9,0,Cloudy,0,0,37,5,1
2024-09-26,22,Thursday,9,0,Cloudy,0,0,37,0,4
2024-09-27,11,Friday,9,1,Cloudy,0,0,28,4,2
2024-09-27,12,Friday,9,1,Cloudy,0,0,28,11,12
2024-09-27,13,Friday,9,1,Cloudy,0,0,28,15,13
2024-09-27,14,Friday,9,1,Cloudy,0,0,28,10,12
2024-09-27,15,Friday,9,1,Cloudy,0,0,28,4,7
2024-09-27,16,Friday,9,1,Cloudy,0,0,28,4,4
2024-09-27,17,Friday,9,1,Cloudy,0,0,28,8,8
2024-09-27,18,Friday,9,1,Cloudy,0,0,28,13,15
2024-09-27,19,Friday,9,1,Cloudy,0,0,28,18,19
2024-09-27,20,Friday,9,1,Cloudy,0,0,28,17,24
2024-09-27,21,Friday,9,1,Cloudy,0,0,28,10,13
2024-09-27,22,Friday,9,1,Cloudy,0,0,28,3,9
2024-09-28,11,Saturday,9,1,Sunny,0,1,41,4,6
2024-09-28,12,Saturday,9,1,Sunny,0,1,41,12,14
2024-09-28,13,Saturday,9,1,Sunny,0,1,41,15,13
2024-09-28,14,Saturday,9,1,Sunny,0,1,41,10,12
2024-09-28,15,Saturday,9,1,Sunny,0,1,41,4,16
2024-09-28,16,Saturday,9,1,Sunny,0,1,41,3,4
2024-09-28,17,Saturday,9,1,Sunny,0,1,41,8,13
2024-09-28,18,Saturday,9,1,Sunny,0,1,41,13,19
2024-09-28,19,Saturday,9,1,Sunny,0,1,41,19,21
2024-09-28,20,Saturday,9,1,Sunny,0,1,41,17,18
2024-09-28,21,Saturday,9,1,Sunny,0,1,41,10,14
2024-09-28,22,Saturday,9,1,Sunny,0,1,41,2,4
2024-09-29,11,Sunday,9,0,Sunny,1,0,39,2,11
2024-09-29,12,Sunday,9,0,Sunny,1,0,39,8,5
2024-09-29,13,Sunday,9,0,Sunny,1,0,39,11,16
2024-09-29,14,Sunday,9,0,Sunny,1,0,39,7,12
2024-09-29,15,Sunday,9,0,Sunny,1,0,39,2,9
2024-09-29,16,Sunday,9,0,Sunny,1,0,39,2,5
2024-09-29,17,Sunday,9,0,Sunny,1,0,39,5,11
2024-09-29,18,Sunday,9,0,Sunny,1,0,39,10,12
2024-09-29,19,Sunday,9,0,Sunny,1,0,39,14,13
2024-09-29,20,Sunday,9,0,Sunny,1,0,39,13,12
2024-09-29,21,Sunday,9,0,Sunny,1,0,39,7,4
2024-09-29,22,Sunday,9,0,Sunny,1,0,39,1,2
2024-09-30,11,Monday,9,0,Rainy,0,0,76,0,0
2024-09-30,12,Monday,9,0,Rainy,0,0,76,0,5
2024-09-30,13,Monday,9,0,Rainy,0,0,76,2,13
2024-09-30,14,Monday,9,0,Rainy,0,0,76,0,4
2024-09-30,15,Monday,9,0,Rainy,0,0,76,0,1
2024-09-30,16,Monday,9,0,Rainy,0,0,76,0,6
2024-09-30,17,Monday,9,0,Rainy,0,0,76,0,1
2024-09-30,18,Monday,9,0,Rainy,0,0,76,1,7
2024-09-30,19,Monday,9,0,Rainy,0,0,76,3,5
2024-09-30,20,Monday,9,0,Rainy,0,0,76,2,14
2024-09-30,21,Monday,9,0,Rainy,0,0,76,0,9
2024-09-30,22,Monday,9,0,Rainy,0,0,76,0,1
2024-10-01,11,Tuesday,10,0,Rainy,0,1,32,1,0
2024-10-01,12,Tuesday,10,0,Rainy,0,1,32,5,3
2024-10-01,13,Tuesday,10,0,Rainy,0,1,32,6,8
2024-10-01,14,Tuesday,10,0,Rainy,0,1,32,4,10
2024-10-01,15,Tuesday,10,0,Rainy,0,1,32,1,1
2024-10-01,16,Tuesday,10,0,Rainy,0,1,32,1,10
2024-10-01,17,Tuesday,10,0,Rainy,0,1,32,3,0
2024-10-01,18,Tuesday,10,0,Rainy,0,1,32,5,0
2024-10-01,19,Tuesday,10,0,Rainy,0,1,32,8,14
2024-10-01,20,Tuesday,10,0,Rainy,0,1,32,7,0
2024-10-01,21,Tuesday,10,0,Rainy,0,1,32,4,7
2024-10-01,22,Tuesday,10,0,Rainy,0,1,32,0,0
2024-10-02,11,Wednesday,10,0,Sunny,0,1,69,0,9
2024-10-02,12,Wednesday,10,0,Sunny,0,1,69,5,9
2024-10-02,13,Wednesday,10,0,Sunny,0,1,69,8,12
2024-10-02,14,Wednesday,10,0,Sunny,0,1,69,4,9
2024-10-02,15,Wednesday,10,0,Sunny,0,1,69,0,6
2024-10-02,16,Wednesday,10,0,Sunny,0,1,69,0,0
2024-10-02,17,Wednesday,10,0,Sunny,0,1,69,2,5
2024-10-02,18,Wednesday,10,0,Sunny,0,1,69,6,12
2024-10-02,19,Wednesday,10,0,Sunny,0,1,69,10,15
2024-10-02,20,Wednesday,10,0,Sunny,0,1,69,9,15
2024-10-02,21,Wednesday,10,0,Sunny,0,1,69,4,6
2024-10-02,22,Wednesday,10,0,Sunny,0,1,69,0,5
2024-10-03,11,Thursday,10,0,Sunny,0,0,37,1,6
2024-10-03,12,Thursday,10,0,Sunny,0,0,37,6,15
2024-10-03,13,Thursday,10,0,Sunny,0,0,37,9,13
2024-10-03,14,Thursday,10,0,Sunny,0,0,37,5,6
2024-10-03,15,Thursday,10,0,Sunny,0,0,37,1,6
2024-10-03,16,Thursday,10,0,Sunny,0,0,37,1,3
2024-10-03,17,Thursday,10,0,Sunny,0,0,37,4,10
2024-10-03,18,Thursday,10,0,Sunny,0,0,37,8,16
2024-10-03,19,Thursday,10,0,Sunny,0,0,37,11,13
2024-10-03,20,Thursday,10,0,Sunny,0,0,37,10,20
2024-10-03,21,Thursday,10,0,Sunny,0,0,37,5,12
2024-10-03,22,Thursday,10,0,Sunny,0,0,37,0,3
2024-10-04,11,Friday,10,1,Sunny,0,0,51,2,6
2024-10-04,12,Friday,10,1,Sunny,0,0,51,9,9
2024-10-04,13,Friday,10,1,Sunny,0,0,51,13,17
2024-10-04,14,Friday,10,1,Sunny,0,0,51,8,12
2024-10-04,15,Friday,10,1,Sunny,0,0,51,2,0
2024-10-04,16,Friday,10,1,Sunny,0,0,51,2,9
2024-10-04,17,Friday,10,1,Sunny,0,0,51,6,6
2024-10-04,18,Friday,10,1,Sunny,0,0,51,11,15
2024-10-04,19,Friday,10,1,Sunny,0,0,51,16,24
2024-10-04,20,Friday,10,1,Sunny,0,0,51,15,22
2024-10-04,21,Friday,10,1,Sunny,0,0,51,8,12
2024-10-04,22,Friday,10,1,Sunny,0,0,51,1,3
2024-10-05,11,Saturday,10,1,Cloudy,0,0,56,2,10
2024-10-05,12,Saturday,10,1,Cloudy,0,0,56,9,19
2024-10-05,13,Saturday,10,1,Cloudy,0,0,56,12,8
2024-10-05,14,Saturday,10,1,Cloudy,0,0,56,7,5
2024-10-05,15,Saturday,10,1,Cloudy,0,0,56,2,11
2024-10-05,16,Saturday,10,1,Cloudy,0,0,56,1,0
2024-10-05,17,Saturday,10,1,Cloudy,0,0,56,5,6
2024-10-05,18,Saturday,10,1,Cloudy,0,0,56,10,22
2024-10-05,19,Saturday,10,1,Cloudy,0,0,56,15,15
2024-10-05,20,Saturday,10,1,Cloudy,0,0,56,14,10
2024-10-05,21,Saturday,10,1,Cloudy,0,0,56,7,11
2024-10-05,22,Saturday,10,1,Cloudy,0,0,56,0,0
2024-10-06,11,Sunday,10,0,Cloudy,0,0,58,0,0
2024-10-06,12,Sunday,10,0,Cloudy,0,0,58,5,5
2024-10-06,13,Sunday,10,0,Cloudy,0,0,58,7,13
2024-10-06,14,Sunday,10,0,Cloudy,0,0,58,3,6
2024-10-06,15,Sunday,10,0,Cloudy,0,0,58,0,4
2024-10-06,16,Sunday,10,0,Cloudy,0,0,58,0,2
2024-10-06,17,Sunday,10,0,Cloudy,0,0,58,2,10
2024-10-06,18,Sunday,10,0,Cloudy,0,0,58,6,10
2024-10-06,19,Sunday,10,0,Cloudy,0,0,58,9,13
2024-10-06,20,Sunday,10,0,Cloudy,0,0,58,8,9
2024-10-06,21,Sunday,10,0,Cloudy,0,0,58,3,11
2024-10-06,22,Sunday,10,0,Cloudy,0,0,58,0,7
2024-10-07,11,Monday,10,0,Sunny,0,0,44,1,3
2024-10-07,12,Monday,10,0,Sunny,0,0,44,5,6
2024-10-07,13,Monday,10,0,Sunny,0,0,44,7,11
2024-10-07,14,Monday,10,0,Sunny,0,0,44,4,11
2024-10-07,15,Monday,10,0,Sunny,0,0,44,1,6
2024-10-07,16,Monday,10,0,Sunny,0,0,44,0,6
2024-10-07,17,Monday,10,0,Sunny,0,0,44,3,3
2024-10-07,18,Monday,10,0,Sunny,0,0,44,6,8
2024-10-07,19,Monday,10,0,Sunny,0,0,44,9,9
2024-10-07,20,Monday,10,0,Sunny,0,0,44,8,11
2024-10-07,21,Monday,10,0,Sunny,0,0,44,4,12
2024-10-07,22,Monday,10,0,Sunny,0,0,44,0,4
2024-10-08,11,Tuesday,10,0,Cloudy,0,0,26,2,0
2024-10-08,12,Tuesday,10,0,Cloudy,0,0,26,7,3
2024-10-08,13,Tuesday,10,0,Cloudy,0,0,26,9,7
2024-10-08,14,Tuesday,10,0,Cloudy,0,0,26,6,7
2024-10-08,15,Tuesday,10,0,Cloudy,0,0,26,2,0
2024-10-08,16,Tuesday,10,0,Cloudy,0,0,26,2,5
2024-10-08,17,Tuesday,10,0,Cloudy,0,0,26,5,6
2024-10-08,18,Tuesday,10,0,Cloudy,0,0,26,8,10
2024-10-08,19,Tuesday,10,0,Cloudy,0,0,26,12,18
2024-10-08,20,Tuesday,10,0,Cloudy,0,0,26,11,8
2024-10-08,21,Tuesday,10,0,Cloudy,0,0,26,6,9
2024-10-08,22,Tuesday,10,0,Cloudy,0,0,26,1,2
2024-10-09,11,Wednesday,10,0,Cloudy,0,0,50,0,0
2024-10-09,12,Wednesday,10,0,Cloudy,0,0,50,4,8
2024-10-09,13,Wednesday,10,0,Cloudy,0,0,50,6,13
2024-10-09,14,Wednesday,10,0,Cloudy,0,0,50,3,3
2024-10-09,15,Wednesday,10,0,Cloudy,0,0,50,0,1
2024-10-09,16,Wednesday,10,0,Cloudy,0,0,50,0,6
2024-10-09,17,Wednesday,10,0,Cloudy,0,0,50,2,3
2024-10-09,18,Wednesday,10,0,Cloudy,0,0,50,5,8
2024-10-09,19,Wednesday,10,0,Cloudy,0,0,50,8,7
2024-10-09,20,Wednesday,10,0,Cloudy,0,0,50,7,18
2024-10-09,21,Wednesday,10,0,Cloudy,0,0,50,3,9
2024-10-09,22,Wednesday,10,0,Cloudy,0,0,50,0,1
2024-10-10,11,Thursday,10,0,Sunny,0,1,83,0,5
2024-10-10,12,Thursday,10,0,Sunny,0,1,83,5,10
2024-10-10,13,Thursday,10,0,Sunny,0,1,83,8,6
2024-10-10,14,Thursday,10,0,Sunny,0,1,83,4,20
2024-10-10,15,Thursday,10,0,Sunny,0,1,83,0,7
2024-10-10,16,Thursday,10,0,Sunny,0,1,83,0,1
2024-10-10,17,Thursday,10,0,Sunny,0,1,83,2,8
2024-10-10,18,Thursday,10,0,Sunny,0,1,83,6,6
2024-10-10,19,Thursday,10,0,Sunny,0,1,83,11,15
2024-10-10,20,Thursday,10,0,Sunny,0,1,83,9,9
2024-10-10,21,Thursday,10,0,Sunny,0,1,83,4,9
2024-10-10,22,Thursday,10,0,Sunny,0,1,83,0,0
2024-10-11,11,Friday,10,1,Cloudy,0,1,21,7,11
2024-10-11,12,Friday,10,1,Cloudy,0,1,21,15,9
2024-10-11,13,Friday,10,1,Cloudy,0,1,21,19,14
2024-10-11,14,Friday,10,1,Cloudy,0,1,21,13,9
2024-10-11,15,Friday,10,1,Cloudy,0,1,21,7,5
2024-10-11,16,Friday,10,1,Cloudy,0,1,21,6,10
2024-10-11,17,Friday,10,1,Cloudy,0,1,21,11,18
2024-10-11,18,Friday,10,1,Cloudy,0,1,21,17,15
2024-10-11,19,Friday,10,1,Cloudy,0,1,21,23,23
2024-10-11,20,Friday,10,1,Cloudy,0,1,21,21,23
2024-10-11,21,Friday,10,1,Cloudy,0,1,21,13,12
2024-10-11,22,Friday,10,1,Cloudy,0,1,21,5,7
2024-10-12,11,Saturday,10,1,Rainy,0,0,36,2,0
2024-10-12,12,Saturday,10,1,Rainy,0,0,36,7,21
2024-10-12,13,Saturday,10,1,Rainy,0,0,36,9,18
2024-10-12,14,Saturday,10,1,Rainy,0,0,36,5,10
2024-10-12,15,Saturday,10,1,Rainy,0,0,36,2,1
2024-10-12,16,Saturday,10,1,Rainy,0,0,36,1,3
2024-10-12,17,Saturday,10,1,Rainy,0,0,36,4,4
2024-10-12,18,Saturday,10,1,Rainy,0,0,36,8,16
2024-10-12,19,Saturday,10,1,Rainy,0,0,36,12,16
2024-10-12,20,Saturday,10,1,Rainy,0,0,36,11,10
2024-10-12,21,Saturday,10,1,Rainy,0,0,36,5,6
2024-10-12,22,Saturday,10,1,Rainy,0,0,36,0,7
2024-10-13,11,Sunday,10,0,Sunny,1,0,73,0,4
2024-10-13,12,Sunday,10,0,Sunny,1,0,73,6,12
2024-10-13,13,Sunday,10,0,Sunny,1,0,73,9,15
2024-10-13,14,Sunday,10,0,Sunny,1,0,73,4,11
2024-10-13,15,Sunday,10,0,Sunny,1,0,73,0,4
2024-10-13,16,Sunday,10,0,Sunny,1,0,73,0,4
2024-10-13,17,Sunday,10,0,Sunny,1,0,73,3,16
2024-10-13,18,Sunday,10,0,Sunny,1,0,73,7,17
2024-10-13,19,Sunday,10,0,Sunny,1,0,73,12,19
2024-10-13,20,Sunday,10,0,Sunny,1,0,73,10,19
2024-10-13,21,Sunday,10,0,Sunny,1,0,73,4,2
2024-10-13,22,Sunday,10,0,Sunny,1,0,73,0,0
2024-10-14,11,Monday,10,0,Sunny,0,0,80,0,2
2024-10-14,12,Monday,10,0,Sunny,0,0,80,3,7
2024-10-14,13,Monday,10,0,Sunny,0,0,80,5,19
2024-10-14,14,Monday,10,0,Sunny,0,0,80,2,10
2024-10-14,15,Monday,10,0,Sunny,0,0,80,0,1
2024-10-14,16,Monday,10,0,Sunny,0,0,80,0,4
2024-10-14,17,Monday,10,0,Sunny,0,0,80,1,7
2024-10-14,18,Monday,10,0,Sunny,0,0,80,4,16
2024-10-14,19,Monday,10,0,Sunny,0,0,80,8,14
2024-10-14,20,Monday,10,0,Sunny,0,0,80,6,20
2024-10-14,21,Monday,10,0,Sunny,0,0,80,2,2
2024-10-14,22,Monday,10,0,Sunny,0,0,80,0,2
2024-10-15,11,Tuesday,10,0,Rainy,0,0,22,2,0
2024-10-15,12,Tuesday,10,0,Rainy,0,0,22,5,12
2024-10-15,13,Tuesday,10,0,Rainy,0,0,22,6,2
2024-10-15,14,Tuesday,10,0,Rainy,0,0,22,4,11
2024-10-15,15,Tuesday,10,0,Rainy,0,0,22,2,4
2024-10-15,16,Tuesday,10,0,Rainy,0,0,22,1,7
2024-10-15,17,Tuesday,10,0,Rainy,0,0,22,3,4
2024-10-15,18,Tuesday,10,0,Rainy,0,0,22,5,10
2024-10-15,19,Tuesday,10,0,Rainy,0,0,22,8,5
2024-10-15,20,Tuesday,10,0,Rainy,0,0,22,7,5
2024-10-15,21,Tuesday,10,0,Rainy,0,0,22,4,0
2024-10-15,22,Tuesday,10,0,Rainy,0,0,22,1,5
2024-10-16,11,Wednesday,10,0,Cloudy,0,1,47,2,7
2024-10-16,12,Wednesday,10,0,Cloudy,0,1,47,8,19
2024-10-16,13,Wednesday,10,0,Cloudy,0,1,47,11,13
2024-10-16,14,Wednesday,10,0,Cloudy,0,1,47,6,1
2024-10-16,15,Wednesday,10,0,Cloudy,0,1,47,2,1
2024-10-16,16,Wednesday,10,0,Cloudy,0,1,47,1,6
2024-10-16,17,Wednesday,10,0,Cloudy,0,1,47,5,4
2024-10-16,18,Wednesday,10,0,Cloudy,0,1,47,9,6
2024-10-16,19,Wednesday,10,0,Cloudy,0,1,47,14,19
2024-10-16,20,Wednesday,10,0,Cloudy,0,1,47,12,16
2024-10-16,21,Wednesday,10,0,Cloudy,0,1,47,6,3
2024-10-16,22,Wednesday,10,0,Cloudy,0,1,47,1,0
2024-10-17,11,Thursday,10,0,Sunny,0,1,70,0,2
2024-10-17,12,Thursday,10,0,Sunny,0,1,70,6,16
2024-10-17,13,Thursday,10,0,Sunny,0,1,70,9,9
2024-10-17,14,Thursday,10,0,Sunny,0,1,70,4,8
2024-10-17,15,Thursday,10,0,Sunny,0,1,70,0,0
2024-10-17,16,Thursday,10,0,Sunny,0,1,70,0,8
2024-10-17,17,Thursday,10,0,Sunny,0,1,70,3,6
2024-10-17,18,Thursday,10,0,Sunny,0,1,70,7,9
2024-10-17,19,Thursday,10,0,Sunny,0,1,70,11,18
2024-10-17,20,Thursday,10,0,Sunny,0,1,70,10,9
2024-10-17,21,Thursday,10,0,Sunny,0,1,70,4,11
2024-10-17,22,Thursday,10,0,Sunny,0,1,70,0,2
2024-10-18,11,Friday,10,1,Sunny,1,0,84,1,7
2024-10-18,12,Friday,10,1,Sunny,1,0,84,9,21
2024-10-18,13,Friday,10,1,Sunny,1,0,84,14,18
2024-10-18,14,Friday,10,1,Sunny,1,0,84,7,8
2024-10-18,15,Friday,10,1,Sunny,1,0,84,1,8
2024-10-18,16,Friday,10,1,Sunny,1,0,84,0,5
2024-10-18,17,Friday,10,1,Sunny,1,0,84,5,25
2024-10-18,18,Friday,10,1,Sunny,1,0,84,12,21
2024-10-18,19,Friday,10,1,Sunny,1,0,84,18,23
2024-10-18,20,Friday,10,1,Sunny,1,0,84,16,18
2024-10-18,21,Friday,10,1,Sunny,1,0,84,7,6
2024-10-18,22,Friday,10,1,Sunny,1,0,84,0,1
2024-10-19,11,Saturday,10,1,Cloudy,0,0,71,1,5
2024-10-19,12,Saturday,10,1,Cloudy,0,0,71,8,10
2024-10-19,13,Saturday,10,1,Cloudy,0,0,71,11,20
2024-10-19,14,Saturday,10,1,Cloudy,0,0,71,6,12
2024-10-19,15,Saturday,10,1,Cloudy,0,0,71,1,1
2024-10-19,16,Saturday,10,1,Cloudy,0,0,71,0,7
2024-10-19,17,Saturday,10,1,Cloudy,0,0,71,4,12
2024-10-19,18,Saturday,10,1,Cloudy,0,0,71,9,13
2024-10-19,19,Saturday,10,1,Cloudy,0,0,71,14,18
2024-10-19,20,Saturday,10,1,Cloudy,0,0,71,13,9
2024-10-19,21,Saturday,10,1,Cloudy,0,0,71,6,7
2024-10-19,22,Saturday,10,1,Cloudy,0,0,71,0,7
2024-10-20,11,Sunday,10,0,Sunny,1,0,39,3,6
2024-10-20,12,Sunday,10,0,Sunny,1,0,39,9,9
2024-10-20,13,Sunday,10,0,Sunny,1,0,39,12,15
2024-10-20,14,Sunday,10,0,Sunny,1,0,39,7,15
2024-10-20,15,Sunday,10,0,Sunny,1,0,39,3,7
2024-10-20,16,Sunday,10,0,Sunny,1,0,39,2,10
2024-10-20,17,Sunday,10,0,Sunny,1,0,39,6,4
2024-10-20,18,Sunday,10,0,Sunny,1,0,39,11,18
2024-10-20,19,Sunday,10,0,Sunny,1,0,39,15,24
2024-10-20,20,Sunday,10,0,Sunny,1,0,39,14,17
2024-10-20,21,Sunday,10,0,Sunny,1,0,39,7,19
2024-10-20,22,Sunday,10,0,Sunny,1,0,39,1,0
2024-10-21,11,Monday,10,0,Sunny,0,0,85,0,1
2024-10-21,12,Monday,10,0,Sunny,0,0,85,2,9
2024-10-21,13,Monday,10,0,Sunny,0,0,85,5,15
2024-10-21,14,Monday,10,0,Sunny,0,0,85,1,11
2024-10-21,15,Monday,10,0,Sunny,0,0,85,0,5
2024-10-21,16,Monday,10,0,Sunny,0,0,85,0,7
2024-10-21,17,Monday,10,0,Sunny,0,0,85,0,6
2024-10-21,18,Monday,10,0,Sunny,0,0,85,3,9
